time,x,y,z
41.86,-5.4345,11.727,-3.1054
41.89,-4.3721,8.4991,-2.9556
41.92,-5.2438,7.3141,-3.6775
41.95,-7.355,7.9679,-3.7184
41.98,-6.9736,7.6683,-3.8682
42.01,-4.018,6.9736,-3.0237
42.04,-1.3757,7.2052,-1.5255
42.07,-0.88532,6.8238,0.53119
42.1,-2.3699,6.2109,2.5334
42.13,-3.7592,4.9442,0.72188
42.16,-3.9499,5.598,-1.0351
42.19,-3.5277,6.9328,-2.7922
42.22,-3.8273,8.1995,-3.2553
42.25,-5.2438,9.4253,-1.8796
42.28,-7.0826,10.76,-0.99429
42.31,-8.3493,11.918,0.081722
42.34,-8.2403,12.572,-0.84446
42.37,-7.3141,11.455,-2.4925
42.401,-3.8682,9.9156,-3.2144
42.43,-0.040861,10.27,-3.5277
42.46,1.5391,11.877,-3.8682
42.49,1.2258,11.918,-2.0294
42.52,-1.9205,9.9156,0.27241
42.55,-3.7592,6.5514,-0.72188
42.58,-4.3313,4.1814,-0.61292
42.61,-4.7535,3.7865,-0.19068
42.64,-4.1814,4.3721,0.10896
42.67,-2.7922,5.7069,-0.10896
42.7,-2.1112,7.0826,-0.72188
42.73,-2.4925,8.4991,-1.076
42.76,-3.7592,9.8066,-0.53119
42.79,-4.522,11.686,-0.23155
42.82,-4.8625,13.484,-0.91256
42.85,-5.5571,14.628,-2.7922
42.88,-5.598,13.253,-3.7592
42.91,-4.1406,10.12,-3.1054
42.94,-3.7592,8.3084,-2.9148
42.97,-5.3664,8.7715,-3.1054
43,-7.1234,9.7658,-3.1735
43.03,-5.7069,8.4719,-3.9499
43.06,-3.1463,6.8919,-3.6775
43.09,-1.6889,6.0883,-2.261
43.121,-1.4574,5.4754,-0.46309
43.15,-2.3427,4.6037,2.7649
43.18,-2.9148,4.3721,3.1054
43.21,-2.2201,6.0883,-0.76274
43.24,-3.2144,8.8124,-2.1793
43.271,-5.094,10.529,-3.1054
43.31,-7.0417,11.264,-3.1463
43.34,-7.7772,12.449,-1.3348
43.37,-7.2733,13.293,-0.29965
43.4,-5.9385,11.605,-1.4574
43.43,-3.2961,9.9565,-2.261
43.46,-0.65378,10.842,-2.7513
43.49,1.4982,12.258,-3.3642
43.52,1.7979,11.754,-3.9499
43.55,0.8036,8.7306,-3.2961
43.58,-0.91256,6.0202,-1.5255
43.61,-2.8739,5.1349,0.10896
43.64,-5.203,4.3313,2.6832
43.67,-5.3664,3.3778,1.9205
43.7,-4.1406,5.094,0.57205
43.73,-3.2553,7.464,0.10896
43.76,-2.7922,8.8532,-1.185
43.79,-2.9148,10.42,-1.8796
43.82,-3.337,13.021,-1.4982
43.85,-4.3313,14.41,-1.5663
43.88,-5.2438,13.593,-2.4925
43.91,-5.2438,10.651,-3.1735
43.94,-5.3664,9.5342,-3.1054
43.97,-6.7829,9.5342,-3.0646
44,-8.6625,10.379,-2.6832
44.03,-6.851,9.0848,-3.7865
44.06,-3.4051,7.3958,-4.5901
44.09,-1.5255,6.6331,-3.2144
44.12,-0.69464,6.2381,-0.88532
44.15,-1.4982,5.1349,3.8682
44.18,-2.261,3.6775,2.7649
44.211,-1.9477,4.6718,-1.2258
44.24,-2.9556,7.1643,-2.833
44.27,-4.8216,8.54,-3.4868
44.3,-7.8181,10.147,-2.9148
44.33,-9.3436,12.108,-0.50395
44.36,-7.7772,13.797,1.9886
44.39,-6.8238,13.212,-1.8796
44.42,-4.5628,11.141,-3.909
44.45,-0.38137,9.7658,-5.2847
44.48,1.185,11.073,-5.0531
44.51,0.040861,12.299,-2.1793
44.54,-2.7513,10.951,1.8387
44.57,-4.3313,6.9328,-0.27241
44.6,-4.5628,3.7865,-1.3076
44.63,-4.4811,2.9148,-0.69464
44.66,-3.8682,3.1463,0.19068
44.69,-2.9829,4.2904,0.10896
44.72,-2.2201,5.4073,-0.57205
44.75,-2.9148,6.6604,-1.076
44.78,-5.0123,9.1937,-0.57205
44.81,-6.4697,12.108,0.65378
44.84,-5.8976,13.716,0.081722
44.87,-6.2109,15.323,-2.4925
44.9,-6.4288,13.797,-4.6309
44.93,-4.522,10.038,-4.1814
44.96,-3.8273,8.8124,-3.5958
44.99,-5.9793,9.616,-3.3642
45.02,-7.355,9.507,-3.2144
45.05,-5.7886,7.2733,-2.4517
45.08,-2.5334,5.4754,-1.8796
45.11,-1.4165,5.0123,-1.1441
45.14,-1.757,5.4754,-0.14982
45.17,-2.8739,4.6037,1.5391
45.2,-3.7184,5.1349,1.0351
45.23,-3.7592,7.5457,-1.3348
45.26,-4.4402,9.3027,-2.7241
45.29,-5.8159,9.8066,-2.7922
45.32,-6.5922,10.229,-1.7979
45.35,-6.8919,11.564,-1.185
45.38,-7.355,13.184,-0.88532
45.41,-6.7012,11.727,-1.6889
45.44,-3.6775,9.5751,-2.7241
45.47,-0.99429,10.311,-3.2144
45.5,0.27241,12.299,-2.6832
45.53,0.42223,12.49,-1.9886
45.56,-0.53119,9.5751,-1.3757
45.59,-2.5606,6.4424,-1.076
45.62,-3.6775,4.1814,-0.38137
45.65,-4.5901,2.8739,0.42223
45.68,-4.4402,3.2553,1.1441
45.71,-3.3642,5.5162,1.0351
45.74,-2.6015,7.0553,0.10896
45.77,-2.6015,8.3084,-0.99429
45.8,-3.7865,10.379,-1.185
45.83,-5.2438,12.762,-0.57205
45.86,-6.2381,13.334,-0.84446
45.89,-7.5457,13.212,-1.7979
45.92,-7.1234,11.564,-2.3427
45.951,-4.9033,9.8066,-2.6015
45.98,-4.3313,9.8066,-3.4051
46.01,-5.5571,10.883,-3.8273
46.04,-5.3256,9.5751,-3.9499
46.07,-4.4402,7.0145,-3.8273
46.1,-3.1054,5.8976,-2.0703
46.13,-2.261,5.3664,-0.91256
46.16,-2.7922,5.7069,2.3427
46.19,-2.9148,4.7126,2.5606
46.22,-2.3699,4.8625,-0.040861
46.25,-2.3699,7.0145,-1.8387
46.28,-3.5685,8.3901,-3.1735
46.31,-5.7886,9.507,-2.6015
46.34,-8.1586,10.951,-1.2258
46.37,-8.8124,12.367,0.14982
46.4,-8.0769,13.021,0.10896
46.43,-6.6331,12.027,-1.8387
46.461,-2.4925,11.141,-3.3642
46.49,0.72188,11.032,-4.7535
46.52,1.3076,11.564,-3.2961
46.55,-0.081722,11.032,-0.99429
46.58,-2.7922,8.431,0.10896
46.61,-3.909,5.1757,-0.46309
46.64,-4.3313,3.1463,-0.53119
46.67,-4.2904,3.1054,-0.53119
46.7,-3.4459,4.3994,0.27241
46.73,-2.9148,6.3607,0.42223
46.76,-3.0237,7.464,-0.42223
46.79,-4.2087,8.6217,-0.61292
46.82,-5.2847,9.6568,-0.040861
46.85,-4.9442,11.264,-0.040861
46.88,-4.522,13.293,-0.72188
46.91,-6.1292,13.906,-1.4982
46.94,-7.6955,12.721,-2.3018
46.97,-5.9385,10.311,-2.1793
47,-3.8273,8.2812,-2.0703
47.03,-4.5901,7.8862,-3.2144
47.06,-6.4288,9.1529,-3.8273
47.09,-6.3198,8.7306,-4.7126
47.12,-4.3994,7.1643,-4.2495
47.15,-2.5334,6.7012,-1.9886
47.18,-2.1384,6.5922,2.0703
47.21,-3.1463,6.0474,4.6309
47.241,-3.2553,3.909,0.88532
47.27,-3.2144,5.0531,-1.5663
47.3,-3.7865,7.0553,-2.9829
47.33,-4.6309,8.2812,-3.3642
47.36,-6.279,9.8475,-1.6072
47.39,-8.1586,11.032,0.10896
47.42,-8.0496,12.068,1.0351
47.45,-7.0145,13.184,-1.4574
47.48,-6.2109,12.79,-3.5685
47.51,-3.0237,10.338,-4.5901
47.54,-0.19068,9.6977,-3.9499
47.57,0.34051,11.346,-2.4108
47.6,-0.23155,11.605,-1.2667
47.63,-2.3699,9.3027,-0.38137
47.66,-3.8273,6.17,-0.46309
47.69,-3.8273,4.0589,-0.69464
47.72,-3.7865,3.5277,-0.61292
47.75,-3.5277,3.9499,-0.14982
47.78,-2.7922,5.2166,0.27241
47.81,-2.6015,6.9736,0.040861
47.84,-3.1463,8.1995,-0.46309
47.87,-5.2438,9.8884,-0.46309
47.9,-6.5514,12.98,0.19068
47.93,-5.4345,14.329,-0.53119
47.96,-5.9793,14.179,-2.3427
47.99,-5.9793,12.572,-2.7922
48.02,-4.3721,9.6977,-2.9829
48.05,-4.3313,8.3493,-3.8273
48.08,-6.5922,8.431,-3.7865
48.11,-8.1177,8.1177,-3.337
48.14,-6.2109,7.1234,-2.833
48.17,-2.3427,6.3607,-1.5255
48.2,-0.8036,5.8567,-0.65378
48.23,-1.1169,5.9385,0.27241
48.26,-2.6015,5.2438,1.5663
48.29,-3.9771,5.2847,0.95342
48.32,-4.018,6.9736,-1.185
48.35,-4.1814,8.6898,-3.0646
48.38,-5.3664,10.079,-2.8739
48.41,-6.7829,10.883,-1.5255
48.44,-7.6274,11.754,-0.88532
48.47,-7.6955,12.912,-1.0351
48.5,-6.7012,12.953,-2.2201
48.53,-2.8739,11.182,-3.8682
48.56,0.61292,9.9973,-4.2904
48.59,1.2667,11.264,-2.9829
48.62,0.50395,11.645,-1.6072
48.65,-1.6072,9.4661,-0.84446
48.68,-3.5685,6.2381,-0.84446
48.71,-4.1814,3.5685,-0.72188
48.74,-4.6309,2.7241,-0.34051
48.77,-3.5685,3.4459,0.61292
48.8,-2.6423,5.9385,0.69464
48.83,-2.3018,7.6274,-0.29965
48.86,-2.9148,8.9622,-1.2667
48.89,-4.985,10.338,-0.84446
48.92,-5.6661,12.367,-0.29965
48.95,-5.0123,13.947,-1.076
48.98,-5.7069,13.825,-2.5606
49.01,-5.7069,11.645,-3.2144
49.04,-4.2904,9.4253,-3.3642
49.07,-4.522,9.0439,-4.0997
49.1,-6.7829,9.8884,-4.2087
49.13,-7.6274,9.616,-3.909
49.16,-5.5162,7.8181,-3.7592
49.19,-2.2201,6.4016,-2.261
49.22,-0.8036,6.0474,0.88532
49.25,-1.6481,5.8976,3.5277
49.28,-2.9829,3.3778,1.1441
49.31,-3.337,4.1814,-1.1441
49.34,-3.6366,6.5922,-2.9148
49.37,-4.1814,7.9679,-3.8682
49.4,-6.2109,9.6977,-2.0703
49.43,-8.3493,11.223,0.27241
49.46,-8.3493,12.299,2.0294
49.49,-7.246,13.021,-1.2258
49.52,-6.5105,13.402,-4.6718
49.55,-2.9556,11.305,-5.6661
49.58,0.27241,9.3844,-3.337
49.61,1.3076,10.038,-1.4982
49.64,0.42223,10.61,-0.46309
49.671,-1.9477,9.6568,-0.29965
49.7,-3.9499,6.9328,-1.1169
49.73,-4.1406,4.522,-1.3076
49.76,-4.018,3.337,-1.4165
49.79,-3.337,3.6775,-0.61292
49.82,-2.6423,5.3664,0.040861
49.85,-2.6015,6.9736,-0.081722
49.88,-3.6366,8.1177,-0.34051
49.91,-5.7478,9.6977,0.10896
49.94,-6.0474,11.959,0.53119
49.97,-5.3664,14.56,-0.8036
50,-5.7069,15.132,-3.1463
50.03,-5.2847,11.918,-4.7944
50.06,-4.2495,9.3844,-4.522
50.09,-5.8159,9.8066,-4.0997
50.12,-7.7772,9.507,-3.1735
50.15,-7.927,8.431,-2.6832
50.181,-4.0997,6.851,-2.0703
50.21,-1.0351,5.5162,-0.91256
50.24,-0.69464,5.1757,-0.65378
50.27,-1.5663,4.7535,0.27241
50.3,-2.5606,4.0997,1.2258
50.33,-2.7513,5.4073,0.10896
50.36,-3.1054,7.6683,-1.9205
50.39,-4.6309,9.9156,-2.9148
50.42,-7.0145,11.455,-2.6832
50.45,-7.8181,11.686,-1.4982
50.48,-7.0145,12.721,-1.1441
50.51,-6.4016,12.953,-1.0351
50.54,-3.8682,11.373,-1.6072
50.57,-0.10896,10.188,-3.1054
50.6,1.5663,11.264,-4.1406
50.63,1.1169,11.536,-4.0589
50.66,-1.076,10.12,-1.5255
50.69,-3.6366,7.1234,0.040861
50.72,-4.2904,4.1814,0.081722
50.75,-4.7535,3.4868,0.14982
50.78,-4.3994,4.1406,0.57205
50.81,-3.4459,5.4345,0.61292
50.84,-2.6832,6.7012,-0.10896
50.871,-2.6015,7.8862,-1.3076
50.9,-3.6366,9.1937,-1.2667
50.93,-4.985,11.536,-0.72188
50.96,-5.8567,14.138,-0.8036
50.99,-6.9328,15.364,-2.1384
51.02,-5.4754,12.953,-3.5277
51.05,-4.0589,10.501,-4.7126
51.08,-5.203,10.651,-4.7944
51.11,-7.1234,10.311,-3.9499
51.14,-7.0826,8.1995,-3.3642
51.17,-4.5901,6.7421,-2.0294
51.2,-1.8796,5.4345,-1.3757
51.23,-1.185,5.1349,-0.27241
51.26,-1.3348,4.6309,1.1169
51.29,-1.6481,3.8682,1.5663
51.32,-1.5663,5.5571,-0.19068
51.35,-2.2201,8.2812,-1.8796
51.38,-4.522,10.147,-2.8739
51.41,-7.927,11.305,-2.5606
51.44,-8.4719,11.536,-1.3348
51.47,-7.0145,12.762,-1.1441
51.5,-6.6604,13.103,-1.1441
51.53,-3.909,11.536,-1.9477
51.56,0.31327,10.951,-3.9771
51.59,1.9205,11.686,-4.8625
51.62,1.185,11.414,-3.0646
51.65,-1.2258,9.7658,-0.081722
51.68,-3.4459,6.4697,-0.27241
51.71,-4.018,4.0997,-0.88532
51.76,-4.7944,3.4051,-0.53119
51.79,-3.9499,4.4811,1.185
51.82,-2.9556,6.0883,0.31327
51.85,-2.6423,7.7772,-0.91256
51.88,-3.2961,9.5342,-1.2258
51.91,-4.4402,11.877,-0.38137
51.94,-5.1349,13.947,-0.14982
51.97,-6.6331,14.56,-1.3757
52,-7.0826,13.593,-2.6423
52.03,-4.8216,10.338,-3.7865
52.06,-3.8682,8.6217,-4.0589
52.09,-5.2438,8.7306,-4.3313
52.12,-6.5922,8.7306,-4.0589
52.15,-5.8567,7.6955,-4.1406
52.18,-2.7513,6.7421,-2.7513
52.21,-0.91256,6.4424,-0.61292
52.24,-1.3076,6.4697,3.4868
52.27,-2.4517,4.6037,2.0703
52.3,-2.4517,4.7535,-0.99429
52.33,-2.9148,6.5105,-2.7513
52.36,-3.7184,7.5048,-3.6366
52.39,-5.3664,9.3027,-2.6832
52.42,-7.1234,10.924,-0.95342
52.45,-8.1586,12.217,0.8036
52.48,-7.246,13.253,-1.076
52.51,-7.0145,12.531,-3.5685
52.54,-3.7865,10.46,-4.018
52.57,-0.19068,9.9156,-3.8682
52.6,1.1441,11.346,-2.9829
52.63,0.92618,11.986,-2.1112
52.66,-1.5255,10.733,-0.95342
52.69,-3.5958,7.5865,-1.1441
52.72,-4.1814,4.6037,-1.0351
52.75,-4.2904,3.6366,-0.38137
52.78,-3.6366,3.5958,0.57205
52.81,-2.7513,4.4811,0.57205
52.84,-2.4517,5.8567,-0.23155
52.87,-2.833,7.3141,-0.91256
52.9,-4.0997,9.5751,-0.69464
52.93,-5.0531,11.605,-0.10896
52.96,-5.7886,13.334,-0.14982
52.99,-6.9328,14.751,-1.185
53.02,-6.6331,13.716,-2.4108
53.05,-4.3721,10.42,-2.833
53.08,-3.5277,8.4991,-3.2144
53.11,-5.4073,9.003,-4.1406
53.14,-7.0417,9.112,-3.7865
53.17,-6.2381,8.1177,-3.909
53.2,-3.4459,7.0826,-3.5685
53.23,-1.3076,6.2381,-1.5663
53.26,-1.4574,6.3198,0.34051
53.29,-2.3018,5.6661,3.9499
53.32,-2.1112,4.4402,1.9477
53.35,-2.1793,5.8976,-1.3076
53.38,-3.6366,7.6955,-2.8739
53.41,-5.6252,9.2346,-3.4868
53.44,-7.6274,11.114,-2.4517
53.47,-7.9679,12.177,-0.53119
53.5,-6.9328,13.484,0.53119
53.53,-6.6331,12.79,-1.1441
53.56,-4.985,10.651,-2.6832
53.59,-1.6072,9.8066,-3.8682
53.62,0.34051,11.032,-3.6775
53.65,0.88532,11.686,-2.7513
53.68,0.14982,10.27,-1.8387
53.71,-2.1793,7.6274,-0.91256
53.74,-3.9499,5.2438,-0.50395
53.77,-5.0123,3.7865,0.040861
53.8,-4.7944,3.8682,0.95342
53.83,-3.4051,5.2438,1.3757
53.86,-2.6423,6.6331,0.50395
53.89,-2.4517,7.5457,-0.53119
53.92,-3.4051,9.0848,-0.95342
53.95,-4.7944,11.605,-0.50395
53.98,-5.203,13.443,-0.19068
54.01,-6.0883,14.138,-1.076
54.04,-6.7012,13.484,-2.1793
54.07,-4.6718,10.42,-2.4925
54.1,-3.6366,8.8941,-2.8739
54.13,-5.598,9.616,-3.7592
54.16,-7.0145,9.5751,-3.2553
54.19,-5.9385,8.1177,-3.6775
54.22,-2.7922,6.6331,-3.4459
54.25,-0.95342,6.2381,-1.9477
54.28,-1.6481,6.8238,0.72188
54.31,-3.1735,5.4345,4.6037
54.34,-2.6832,4.2087,1.4165
54.37,-2.0703,6.0202,-1.9477
54.401,-2.7922,7.7364,-4.1814
54.43,-4.8216,8.8941,-3.8682
54.46,-6.9328,10.733,-1.9205
54.49,-8.1586,11.754,-0.29965
54.52,-7.2052,12.64,1.9205
54.55,-6.9328,11.795,-0.27241
54.58,-5.8567,10.883,-3.1054
54.61,-2.1384,9.9565,-4.018
54.64,0.76274,11.264,-4.3313
54.67,1.2258,12.721,-3.5685
54.701,0.8036,11.455,-2.0294
54.73,-1.757,8.8941,-0.10896
54.761,-4.1814,6.4016,-0.50395
54.79,-5.4345,4.2087,0.14982
54.82,-5.2847,3.4459,0.92618
54.85,-3.3642,3.8682,0.88532
54.88,-2.3699,5.4073,0.19068
54.91,-2.261,7.0826,-0.91256
54.94,-2.9556,8.9213,-1.3757
54.97,-4.0997,11.114,-0.61292
55,-4.6718,12.79,-0.27241
55.03,-5.5571,13.825,-1.185
55.06,-6.7829,14.601,-2.1112
55.09,-5.7069,12.217,-2.6015
55.121,-3.2553,9.112,-2.9148
55.15,-3.5685,8.7715,-3.9771
55.18,-5.598,9.9973,-4.3994
55.21,-6.5922,9.3027,-3.6775
55.24,-5.1349,7.7364,-3.2553
55.27,-2.1112,6.0883,-2.3699
55.3,-1.4982,5.7886,-1.0351
55.33,-2.1793,6.0883,0.88532
55.36,-2.9556,5.3256,3.4868
55.39,-2.2201,5.0531,0.84446
55.42,-2.0703,7.0145,-1.8387
55.45,-3.4051,8.9622,-3.5685
55.48,-5.6252,10.311,-3.6775
55.511,-7.5457,11.032,-1.8796
55.54,-7.927,12.258,-0.29965
55.57,-7.2052,12.762,-0
55.6,-6.0202,11.141,-0.69464
55.63,-3.1463,9.9156,-1.4574
55.66,0.081722,11.223,-3.0237
55.69,1.6889,12.871,-4.0589
55.72,1.7298,11.536,-3.5277
55.75,-0.14982,9.0848,-1.2667
55.78,-3.2553,6.7421,-0.42223
55.81,-4.6309,4.6718,0.95342
55.84,-4.9442,3.2553,1.8796
55.871,-4.0997,3.3778,1.1169
55.9,-3.1463,5.6661,0.76274
55.93,-2.5606,7.3141,-0.081722
55.96,-2.6015,8.9213,-1.6072
55.99,-3.5958,10.883,-1.4574
56.02,-4.9442,12.79,-0.29965
56.05,-6.5922,13.866,-0.42223
56.08,-7.246,14.438,-1.1441
56.11,-5.2438,13.021,-1.8796
56.14,-3.2961,9.5751,-2.6015
56.17,-3.8682,8.1995,-3.6366
56.2,-5.8159,8.7306,-4.2904
56.23,-6.5514,8.1995,-4.2495
56.26,-5.2438,7.0826,-3.6366
56.29,-2.4108,6.4697,-2.1793
56.32,-1.4982,6.3607,-0.72188
56.35,-2.261,6.7829,2.4108
56.38,-3.1735,5.4345,3.2961
56.41,-3.1054,5.3256,0.23155
56.44,-3.0237,7.1234,-1.5255
56.47,-3.7184,8.54,-3.2144
56.5,-5.1349,9.4253,-3.0646
56.53,-6.6604,10.501,-1.5663
56.56,-7.355,12.299,-0.29965
56.59,-6.7829,13.375,-0.081722
56.62,-5.8567,12.34,-1.3757
56.65,-3.337,10.338,-2.9148
56.68,-0.53119,10.079,-3.9499
56.71,0.61292,11.605,-3.1735
56.74,0.65378,11.645,-2.1793
56.77,-0.27241,9.6977,-1.6889
56.8,-2.5606,6.9328,-1.2258
56.83,-3.909,4.6037,-0.61292
56.86,-5.0531,3.7184,0.27241
56.89,-4.3994,4.1406,1.4574
56.92,-2.9556,5.4754,1.4982
56.95,-2.1793,6.6604,0.27241
56.98,-2.1112,8.0088,-0.95342
57.01,-3.4051,9.9156,-1.3757
57.04,-4.6309,12.108,-0.8036
57.07,-5.2438,13.825,-0.65378
57.101,-6.17,14.247,-1.4574
57.13,-6.0883,12.871,-2.3699
57.16,-4.3994,10.27,-3.2144
57.19,-4.018,9.4661,-4.1814
57.22,-5.8567,10.529,-4.2495
57.25,-6.3607,9.7249,-3.337
57.28,-4.5901,7.5457,-2.5606
57.31,-2.0294,5.6252,-2.1112
57.34,-1.4165,5.0123,-1.5663
57.37,-1.8796,5.4073,-0.19068
57.401,-2.6832,4.8216,1.3757
57.43,-2.7922,5.094,1.7979
57.461,-2.261,7.0826,-0.38137
57.49,-3.1463,9.3844,-2.3699
57.52,-5.6661,10.569,-3.3642
57.55,-8.0496,11.073,-2.3018
57.58,-7.7772,11.986,-0.69464
57.61,-6.9328,12.83,-0.19068
57.64,-5.7478,11.986,-0.8036
57.67,-2.4517,10.529,-2.1384
57.7,0.72188,10.529,-4.2904
57.73,1.4165,11.877,-4.2904
57.76,0.76274,11.346,-2.5334
57.79,-1.4165,9.4253,-0.91256
57.82,-3.9499,6.4016,-0.29965
57.85,-4.9442,4.2495,-0.10896
57.88,-5.4754,3.6775,-0.040861
57.91,-4.5901,4.2087,0.84446
57.94,-3.0237,5.6661,1.1169
57.97,-2.1793,6.7012,0.42223
58,-2.1384,7.7364,-0.42223
58.03,-3.909,9.7249,-0.95342
58.06,-6.0202,12.217,-0.61292
58.09,-6.0202,13.906,-0.99429
58.12,-6.0883,14.56,-2.1112
58.15,-6.0202,12.681,-2.6832
58.18,-4.9033,9.4661,-3.0646
58.21,-4.7944,8.1995,-3.909
58.24,-6.3198,9.616,-4.1406
58.27,-6.5514,10.038,-3.6775
58.3,-4.2495,8.1177,-2.6015
58.33,-1.9477,6.851,-1.7298
58.36,-1.4982,5.8567,-0.50395
58.39,-2.4925,5.9385,1.6481
58.42,-3.4051,4.8216,1.185
58.45,-3.337,4.6309,-0.50395
58.48,-2.833,6.5514,-1.5255
58.51,-2.7513,8.5808,-2.6015
58.54,-4.522,9.9973,-2.6423
58.57,-7.3141,10.61,-1.6072
58.6,-8.7306,11.686,-0.19068
58.63,-7.8589,13.103,0.27241
58.66,-6.2381,12.79,-1.9886
58.691,-2.8739,11.114,-3.4051
58.72,0.081722,9.6977,-4.2904
58.75,0.84446,10.924,-3.337
58.78,0.65378,11.496,-1.4165
58.81,-1.6072,9.9973,-0.57205
58.84,-3.8273,6.851,-0.23155
58.87,-4.0589,4.2087,-0.34051
58.9,-4.018,3.2961,-0.69464
58.93,-4.0997,4.2087,-0.50395
58.96,-3.2553,5.8567,0.23155
58.99,-1.9886,7.4367,0.34051
59.02,-1.3348,8.4719,-0.081722
59.05,-3.2144,9.3844,-0.53119
59.08,-6.0474,11.496,-0.14982
59.11,-5.8159,13.334,-0.42223
59.14,-5.5162,14.015,-2.0294
59.17,-5.9793,13.253,-2.833
59.201,-4.8216,10.61,-2.4517
59.23,-3.8273,9.0439,-2.9556
59.26,-4.8625,8.9213,-3.8273
59.29,-6.6604,9.616,-4.018
59.32,-6.17,8.9213,-4.0997
59.35,-3.5958,7.5457,-2.9829
59.38,-1.3348,6.5105,-1.8387
59.41,-1.2258,6.4424,0.46309
59.458,-2.4517,6.17,3.4051
59.49,-3.1735,5.2438,-0.29965
59.52,-2.6832,7.0826,-2.0703
59.55,-3.1735,8.1995,-3.6366
59.58,-5.4073,9.6568,-3.2553
59.61,-7.2733,10.951,-1.2667
59.64,-6.9328,12.572,0.8036
59.67,-5.7478,13.402,1.1441
59.7,-4.8216,11.986,-2.1384
59.73,-2.7241,10.038,-3.909
59.76,-0.50395,9.5342,-4.1406
59.79,0.10896,11.373,-2.833
59.82,-0.34051,12.027,-1.4165
59.852,-2.0294,9.6977,-0.53119
59.88,-3.6366,6.2381,-0.65378
59.91,-3.8273,4.018,-0.57205
59.94,-4.6718,3.4459,-0.38137
59.97,-4.3994,4.018,0.42223
60,-2.9829,5.5162,0.99429
60.03,-1.9477,7.464,0.50395
60.06,-1.7979,8.6217,-0.50395
60.09,-3.909,9.616,-0.84446
60.12,-6.1292,11.073,-0.46309
60.15,-6.2109,12.721,-0.99429
60.18,-6.1292,14.438,-2.9148
60.21,-5.8159,14.329,-3.9771
60.24,-4.3994,11.645,-3.4868
60.27,-3.2553,8.431,-3.0237
60.3,-4.2087,8.2403,-3.7865
60.33,-6.5105,9.5342,-3.2961
60.36,-6.6604,8.3901,-2.3427
60.39,-3.7184,6.6331,-2.7513
60.42,-1.2667,5.6661,-2.1793
60.45,-0.84446,5.0531,-1.1441
60.48,-1.8796,5.4345,1.1169
60.51,-3.2961,5.1757,1.6481
60.54,-3.5277,6.3607,-0.53119
60.57,-3.5685,8.0496,-2.5606
60.6,-5.3664,8.7715,-3.2553
60.63,-7.0417,9.2346,-1.8387
60.66,-7.6546,10.42,1.5391
60.69,-6.4697,12.367,0.84446
60.72,-5.7069,13.253,-2.3699
60.75,-4.7126,12.34,-4.9033
60.78,-2.4925,9.9565,-4.4811
60.81,-0.53119,9.616,-2.4925
60.84,0.23155,11.264,-1.1441
60.87,-0.38137,11.754,0.10896
60.9,-2.5606,9.1937,-1.3076
60.93,-4.1406,5.9385,-1.9477
60.96,-4.3994,3.5277,-1.4982
60.99,-4.3994,3.2961,-1.1169
61.02,-3.5277,4.6037,0.19068
61.05,-2.7922,6.4697,1.1169
61.08,-2.4108,7.3958,1.185
61.11,-3.1054,8.0496,0.10896
61.14,-4.985,9.003,-0.53119
61.17,-6.4016,10.992,-0.42223
61.2,-6.1292,13.212,-1.2258
61.23,-5.9385,14.179,-3.1735
61.26,-5.4754,12.871,-4.1406
61.29,-3.909,10.038,-3.7865
61.32,-3.5277,8.6217,-3.909
61.35,-5.4073,9.6977,-4.1814
61.381,-7.3141,10.379,-3.6775
61.41,-5.9385,8.54,-2.7513
61.44,-2.261,6.4424,-2.0703
61.47,-1.0351,5.1757,-0.95342
61.5,-1.9205,5.5162,0.53119
61.531,-3.337,4.7535,1.0351
61.57,-2.9556,5.2166,-0.65378
61.6,-2.4925,7.4367,-2.4108
61.63,-3.7865,8.7715,-3.2553
61.66,-5.8567,9.7658,-2.4108
61.708,-7.3958,10.61,-0.081722
61.74,-6.4016,13.402,-1.185
61.77,-5.3664,12.762,-4.6309
61.8,-3.1463,10.529,-4.2904
61.83,-0.61292,9.9156,-2.5334
61.86,0.27241,11.536,-1.076
61.89,0.19068,12.408,-0.46309
61.92,-2.261,10.188,-1.6481
61.95,-3.909,6.851,-1.6072
61.98,-4.0589,4.018,-1.076
62.01,-3.7865,2.6015,-0.91256
62.04,-3.6775,2.8739,-0.50395
62.07,-3.1463,4.5628,0.53119
62.1,-1.9477,7.5457,1.6481
62.13,-1.8387,9.2346,0.081722
62.16,-4.4402,9.5342,-1.8796
62.191,-7.4367,10.61,-1.076
62.22,-7.8181,12.149,-0.57205
62.25,-7.464,13.988,-1.0351
62.28,-6.4016,14.628,-2.5606
62.31,-3.7592,11.686,-4.2904
62.34,-2.6423,8.4719,-4.3313
62.37,-3.5958,7.927,-3.8273
62.4,-5.598,8.3084,-3.5958
62.43,-7.1643,7.5048,-3.4051
62.46,-5.3256,6.7829,-3.0237
62.49,-1.8387,6.2109,-1.3757
62.52,-1.2258,6.17,0.14982
62.55,-1.9477,5.8295,1.3076
62.58,-3.0237,5.0531,0.65378
62.61,-2.9148,6.0202,-0.72188
62.64,-2.9556,7.2733,-2.1384
62.67,-4.4402,8.5808,-3.0237
62.7,-6.6604,10.27,-2.6423
62.73,-8.0496,11.455,-0.76274
62.76,-7.3958,12.49,0.8036
