time,x,y,z
49.19,0.23155,9.6977,-0.040861
49.22,0.23155,9.6568,-0.14982
49.25,0.23155,9.616,-0.14982
49.31,0.31327,9.6977,-0.19068
49.34,0.31327,9.7249,-0.19068
49.37,0.23155,9.7249,-0.14982
49.4,0.19068,9.7658,-0.19068
49.43,0.27241,9.7249,-0.23155
49.46,0.42223,9.7249,-0.27241
49.49,0.57205,9.7249,-0.23155
49.52,0.61292,9.616,-0.34051
49.55,0.65378,9.5751,-0.46309
49.58,0.76274,9.4661,-0.53119
49.61,0.61292,9.3844,-0.61292
49.64,0.53119,9.4661,-0.72188
49.67,0.53119,9.5751,-0.72188
49.7,0.34051,9.616,-0.57205
49.73,0.23155,9.616,-0.53119
49.76,0.19068,9.6977,-0.57205
49.79,0.31327,9.8066,-0.53119
49.82,0.34051,9.7249,-0.57205
49.85,0.42223,9.616,-0.65378
49.88,0.53119,9.5751,-0.53119
49.91,0.53119,9.616,-0.53119
49.94,0.46309,9.6568,-0.50395
50.013,0.38137,9.6568,-0.46309
50.091,0.57205,9.5342,-0.61292
50.12,0.57205,9.616,-0.53119
50.151,0.42223,9.7658,-0.46309
50.18,0.42223,9.6568,-0.46309
50.31,-0.69464,9.5342,1.4165
50.34,-0.8036,9.507,1.4982
50.37,-0.76274,9.4661,1.6481
50.4,-0.84446,9.507,1.7298
50.43,-0.8036,9.5342,1.5663
50.46,-0.8036,9.5342,1.5391
50.52,-0.8036,9.4253,1.3757
50.55,-0.72188,9.4253,1.2667
50.59,-0.69464,9.4253,1.3757
50.62,-0.65378,9.3844,1.4574
50.65,-0.57205,9.4661,1.3757
50.68,-0.53119,9.5342,1.4982
50.71,-0.46309,9.507,1.4982
50.74,-0.50395,9.4661,1.3757
50.77,-0.53119,9.4661,1.3076
50.8,-0.53119,9.3844,1.3348
50.83,-0.50395,9.4253,1.4165
50.861,-0.50395,9.4661,1.4982
50.89,-0.50395,9.4253,1.4574
50.92,-0.50395,9.4253,1.3757
50.95,-0.46309,9.507,1.4165
50.98,-0.42223,9.5342,1.4165
51.01,-0.46309,9.4661,1.4165
51.04,-0.42223,9.4253,1.3348
51.07,-0.46309,9.4253,1.3348
51.1,-0.38137,9.507,1.4165
51.13,-0.46309,9.4661,1.4982
51.16,-0.46309,9.4253,1.4982
51.191,-0.50395,9.4253,1.3076
51.22,-0.46309,9.5342,1.3076
51.251,-0.29965,9.5342,1.5391
51.28,-0.34051,9.4253,1.4982
51.38,-0.34051,9.5342,1.4982
51.41,-0.38137,9.4661,1.4574
51.44,-0.34051,9.4661,1.4574
51.47,-0.38137,9.507,1.4165
51.5,-0.34051,9.4661,1.4165
51.53,-0.29965,9.5342,1.5391
51.56,-0.27241,9.5342,1.4982
51.59,-0.23155,9.3436,1.3348
51.65,-0.23155,9.4661,1.3757
51.68,-0.19068,9.3436,1.4574
51.71,-0.23155,9.3027,1.185
51.74,-0.27241,9.507,1.2258
51.77,-0.34051,9.5342,1.5391
51.8,-0.42223,9.507,1.4982
51.83,-0.46309,9.5342,1.3348
51.86,-0.42223,9.4253,1.3757
51.89,-0.42223,9.4253,1.3076
51.92,-0.34051,9.6568,1.3076
51.951,-0.19068,9.616,1.4165
51.98,-0.19068,9.3844,1.4574
52.01,-0.10896,9.4661,1.3757
52.04,-0.23155,9.5342,1.3757
52.07,-0.29965,9.4253,1.3757
52.1,-0.34051,9.3844,1.3757
52.13,-0.38137,9.4661,1.4165
52.16,-0.38137,9.616,1.4165
52.19,-0.34051,9.616,1.4165
52.22,-0.34051,9.4661,1.4165
52.25,-0.34051,9.3844,1.3348
52.28,-0.34051,9.4661,1.3076
52.31,-0.34051,9.5342,1.3348
52.34,-0.42223,9.5342,1.3348
52.37,-0.42223,9.5751,1.3757
52.4,-0.34051,9.5751,1.4165
52.43,-0.27241,9.5342,1.3757
52.506,-0.27241,9.507,1.3348
52.591,-0.14982,9.1937,1.3076
52.62,-0.10896,9.0439,1.4574
52.651,0.10896,9.0439,1.6889
52.68,0.040861,9.1937,1.8387
52.8,1.4982,9.3436,1.8796
52.83,1.5391,9.3436,1.7979
52.86,1.4982,9.3027,1.7979
52.89,1.4574,9.3436,1.757
52.92,1.4982,9.4661,1.7298
52.95,1.5663,9.3436,1.757
52.98,1.6481,9.1937,1.8387
53.01,1.6072,9.2755,1.7979
53.04,1.5663,9.2755,1.757
53.07,1.4574,9.3436,1.7979
53.1,1.4982,9.3844,1.7979
53.13,1.4574,9.2755,1.7298
53.16,1.4574,9.1529,1.6481
53.19,1.4574,9.2346,1.6889
53.22,1.4982,9.3844,1.7298
53.25,1.6072,9.3844,1.7298
53.28,1.6889,9.4661,1.7298
53.31,1.5663,9.507,1.7298
53.34,1.5391,9.3027,1.6889
53.37,1.6481,9.3436,1.6889
53.4,1.6889,9.3844,1.757
53.43,1.6072,9.3844,1.6889
53.46,1.5663,9.2755,1.6481
53.49,1.5391,9.1937,1.6889
53.521,1.4982,9.2346,1.7979
53.55,1.4165,9.2755,1.7979
53.581,1.4165,9.2755,1.6481
53.61,1.4165,9.2346,1.7298
53.695,1.4574,9.4661,1.8796
53.73,-0.040861,9.2755,2.0294
53.76,-0.14982,9.3844,2.3427
53.79,-0.34051,9.5751,2.3427
53.82,-0.50395,9.616,2.0294
53.85,-0.65378,9.3027,1.9205
53.88,-0.88532,9.2346,1.9205
53.91,-1.076,9.2755,2.0703
53.94,-0.91256,9.4253,2.1793
53.97,-0.8036,9.507,2.261
54,-0.76274,9.5751,2.1112
54.04,-0.69464,9.5751,2.152
54.07,-0.34051,9.5342,2.3699
54.1,-0.14982,9.4253,2.1112
54.13,-0.27241,9.3844,1.7298
54.16,-0.57205,9.3844,1.8387
54.191,-0.84446,9.2755,1.7298
54.22,-0.88532,9.0848,1.5663
54.25,-0.8036,9.1529,1.6889
54.28,-0.76274,9.3844,1.9205
54.31,-0.8036,9.6568,2.0703
54.34,-0.72188,9.6977,2.152
54.37,-0.69464,9.5342,1.8796
54.4,-0.84446,9.507,1.6889
54.43,-0.76274,9.4661,1.6072
54.46,-0.65378,9.3436,1.6481
54.49,-1.1441,9.4661,1.7298
54.52,-1.1441,9.3844,1.8387
54.55,-0.27241,9.3436,2.0294
54.58,0.10896,9.5342,2.152
54.61,0.34051,9.6977,2.5334
54.64,0.31327,9.7249,2.9829
54.67,-0.19068,9.616,2.9148
54.701,-0.69464,9.4253,2.3018
54.73,-0.69464,9.0439,1.4982
54.761,-0.081722,9.1937,1.3076
54.791,0.42223,9.6568,1.6481
54.89,-0.34051,9.6568,1.3076
54.92,-0.42223,9.4661,1.4165
54.95,-0.38137,9.3436,1.4982
54.98,-0.23155,9.616,1.6072
55.01,-0.10896,9.6568,1.5663
55.04,-0,9.4253,1.4982
55.07,0.10896,9.4661,1.3348
55.1,0.081722,9.507,1.3348
55.13,-0.081722,9.5342,1.4165
55.16,-0.19068,9.507,1.3757
55.19,-0.14982,9.507,1.3076
55.22,-0.081722,9.507,1.3757
55.25,-0.081722,9.4661,1.3757
55.28,-0.040861,9.4661,1.3076
55.31,-0.040861,9.507,1.3757
55.341,-0,9.5751,1.4574
55.37,-0.081722,9.616,1.4574
55.401,-0.040861,9.5751,1.3348
55.43,-0,9.507,1.3076
56.565,-1.4574,10.27,0.34051
56.6,-0,9.3844,-0.23155
56.63,1.185,9.3844,-0.76274
56.66,0.081722,9.6977,0.040861
56.737,-1.5255,9.3027,-0.040861
56.78,2.4925,9.2755,0.57205
56.821,2.4925,9.3436,0.61292
56.85,2.4108,9.2346,0.57205
56.881,2.4517,9.2346,0.50395
56.91,2.4925,9.2755,0.57205
56.95,2.4925,9.3027,0.53119
57.01,2.4517,9.2755,0.57205
57.04,2.4517,9.2755,0.61292
57.07,2.4517,9.2346,0.53119
57.1,2.4517,9.1937,0.53119
57.13,2.4108,9.1937,0.57205
57.16,2.4517,9.2346,0.61292
57.19,2.4925,9.2346,0.61292
57.22,2.4925,9.2755,0.57205
57.28,2.4517,9.2755,0.53119
57.31,2.3699,9.3027,0.53119
57.34,2.3427,9.2755,0.46309
57.37,2.3427,9.2346,0.50395
57.4,2.261,9.1937,0.53119
57.43,2.2201,9.2755,0.57205
57.46,2.261,9.3436,0.53119
57.49,2.3427,9.2755,0.57205
57.52,2.4108,9.1529,0.65378
57.551,2.4517,9.2755,0.57205
57.58,2.5606,9.3436,0.50395
57.664,2.6832,9.1529,0.53119
57.73,4.3994,9.2755,-0.69464
57.76,4.522,8.4991,-0.081722
57.79,4.522,8.1586,-0.27241
57.82,4.6718,8.0769,-0.29965
57.85,5.0123,8.8532,0.10896
57.88,4.6718,8.6625,-0.53119
57.91,4.7126,8.3084,-0.53119
57.94,5.0531,8.4719,-0.29965
57.97,4.8216,8.431,-0.42223
58,4.6309,8.4991,-0.38137
58.03,4.7126,8.54,-0.34051
58.06,4.6037,8.5808,-0.42223
58.09,4.6309,8.6217,-0.46309
58.12,4.4811,8.7306,-0.50395
58.151,4.2087,8.7715,-0.53119
58.18,4.2495,8.5808,-0.38137
58.211,4.522,8.431,-0.38137
58.24,4.7126,8.1995,-0.53119
58.324,4.6309,8.2812,-0.42223
58.36,0.50395,9.7249,-1.4574
58.39,0.72188,10.12,-1.185
58.42,0.61292,10.038,-1.1169
58.45,0.57205,10.038,-0.99429
58.48,0.84446,10.038,-0.84446
58.51,1.2258,9.8475,-0.65378
58.54,1.5663,9.6977,-0.42223
58.57,1.6481,9.6568,-0.38137
58.61,1.5663,9.5751,-0.23155
58.642,1.3757,9.5342,-0.14982
58.689,1.1441,9.4661,0.081722
58.72,1.1169,9.616,0.081722
58.75,1.2667,9.4661,-0.081722
58.78,1.185,9.2755,0.081722
58.81,1.185,9.3027,-0.081722
58.84,1.3757,9.4253,-0.38137
58.87,1.3348,9.0848,-0.29965
58.9,1.2667,8.6898,0.081722
58.93,1.4982,9.0439,0.19068
58.96,1.8796,9.7658,0.081722
58.99,2.1112,9.9156,0.10896
59.02,2.0294,9.7658,0.38137
59.05,1.8387,9.616,0.38137
59.08,1.9477,9.7249,-0.14982
59.11,2.3018,9.616,-0.53119
59.14,2.261,9.1529,-0.61292
59.17,1.9205,8.54,-0.69464
59.2,1.4165,8.1995,-0.65378
59.23,1.1169,8.4719,-0.88532
59.26,1.3076,8.4991,-1.3076
59.29,1.9477,8.8124,-1.4574
59.321,2.7649,9.8884,-1.3348
59.35,3.2553,10.188,-1.1169
59.381,3.5277,9.7658,-1.076
59.41,3.1463,9.003,-1.4574
59.93,1.076,6.5514,-0.38137
59.98,1.6481,8.1995,-0.42223
60.011,2.0703,8.7715,-0.57205
60.04,1.5663,9.616,-0.53119
60.081,0.27241,10.27,-0.50395
60.11,0.53119,10.801,-0.99429
60.142,1.3348,11.305,-1.2667
60.182,2.8739,12.79,-2.1793
60.221,5.4345,15.704,-3.8273
60.26,4.1406,12.531,-2.3699
60.292,1.9477,9.0848,-3.2553
60.322,1.8796,8.8532,-4.3721
60.35,2.261,8.3901,-4.2904
60.38,2.4925,6.9328,-2.9148
60.426,2.3018,5.4754,-1.4165
60.461,1.3348,4.522,-1.0351
60.51,0.50395,5.0123,-1.7979
60.551,-0.081722,6.6604,-2.7241
60.602,0.14982,9.0439,-2.6423
60.64,0.92618,9.9973,-2.261
60.68,0.95342,9.3436,-1.9477
60.723,0.46309,8.2403,-2.1112
60.762,0.53119,7.7364,-1.9477
60.8,0.76274,8.5808,-1.9477
60.83,0.99429,11.373,-3.2144
60.862,1.757,13.797,-4.1406
60.906,2.7649,14.751,-4.2904
60.94,4.1406,14.71,-5.9793
60.971,5.1349,11.564,-5.9793
61.021,6.8919,7.1643,-6.0202
61.05,6.5105,6.9736,-6.4016
61.081,4.3721,7.8181,-5.2438
61.11,2.5606,8.2403,-3.9771
61.151,2.6015,8.1177,-2.9829
61.18,3.4459,7.0553,-2.0703
61.211,3.1735,6.2381,-2.261
61.241,2.1793,5.598,-2.0294
61.271,1.6481,5.2166,-1.7298
61.3,1.6889,5.4754,-1.4574
61.331,1.9477,6.5514,-1.3076
61.36,1.8796,7.9679,-1.1441
61.391,1.4982,8.6625,-1.0351
61.42,1.2258,9.003,-1.076
61.45,0.95342,8.9622,-1.076
61.48,0.50395,9.2346,-0.99429
61.51,-0.081722,9.8066,-0.95342
61.54,-0.50395,10.529,-0.61292
61.571,-0.53119,10.733,-0.72188
61.6,0.46309,11.223,-1.8387
61.631,2.5606,12.98,-3.2553
61.67,4.5628,15.636,-4.8625
61.71,4.9033,12.149,-3.2961
61.741,5.2847,9.5751,-3.5958
61.77,4.6037,9.112,-4.6309
61.801,3.8682,8.4719,-3.9499
61.83,3.0646,7.2733,-2.4108
61.871,2.4517,5.7886,-1.6072
61.9,1.8796,5.1757,-1.9477
61.931,0.95342,5.8976,-2.7241
61.96,1.2667,6.6604,-2.3427
61.991,1.5391,7.7772,-2.3427
62.02,1.6481,8.4719,-2.3699
62.051,2.0703,8.9213,-2.3699
62.08,2.3699,9.2755,-2.5606
62.112,2.3427,9.8475,-2.4108
62.151,2.152,10.569,-2.7241
62.19,2.7241,11.536,-3.2961
62.22,4.1406,13.212,-3.4051
62.25,5.598,12.681,-1.9205
62.281,5.7478,11.032,-1.2667
62.31,4.7535,9.8884,-1.5255
62.341,3.7865,8.8124,-1.4165
62.37,2.5606,7.355,-1.3076
62.411,1.7298,5.8295,-1.0351
62.44,1.9477,4.8216,-0.46309
62.47,2.0294,4.6309,-0.29965
62.5,1.3076,5.2847,-0.72188
62.531,1.0351,6.5514,-0.50395
62.57,1.076,7.8181,-0.10896
62.6,1.1169,9.7249,-0.10896
62.63,0.92618,10.924,-0.19068
62.66,0.19068,10.924,-0.14982
62.69,-0.69464,10.529,-0.29965
62.73,-0.69464,10.42,-0.84446
62.761,0.8036,11.959,-1.7979
62.79,3.1463,14.438,-3.0237
62.832,3.8682,14.628,-3.7184
62.87,3.4051,10.529,-2.6832
62.9,3.0237,9.1937,-3.909
62.93,2.833,8.9213,-3.909
62.96,2.5606,8.0496,-2.6832
62.99,2.1793,6.851,-1.6889
63.03,1.6889,5.9793,-1.5255
63.061,0.61292,5.6252,-1.8387
63.09,-0.50395,6.1292,-2.1793
63.131,-1.076,7.2052,-2.4108
63.161,-0.27241,8.431,-2.3018
63.208,0.53119,9.112,-1.8387
63.241,0.19068,9.6568,-1.8796
63.27,-0,9.6568,-2.2201
63.301,-0.10896,9.507,-2.1112
63.34,-0.23155,9.3844,-2.0294
63.371,-0.23155,9.5342,-2.3018
63.4,-0.29965,9.6568,-2.3018
63.441,-0.61292,10.188,-1.9477
63.488,0.19068,11.536,-1.9886
63.53,1.6481,9.616,0.040861
63.57,1.7979,8.4991,0.46309
63.601,1.5663,9.1529,0.23155
63.63,0.95342,9.616,-0.081722
63.661,0.42223,9.616,0.040861
63.69,0.34051,9.2346,-0.081722
63.73,0.57205,8.5808,-0.34051
63.76,0.50395,8.1995,-0.19068
63.8,0.34051,8.3084,-0
63.841,0.27241,8.6898,0.10896
63.87,-0.14982,9.0439,-0
63.911,-0.76274,9.003,0.34051
63.951,-1.3076,9.003,0.27241
63.98,-1.757,9.6568,-0.50395
64.02,-2.261,9.9565,-0.69464
64.05,-2.4925,9.8475,-0.38137
64.08,-1.9886,10.529,-0.95342
64.11,-0.23155,12.572,-2.3018
64.141,0.88532,13.144,-3.2144
64.17,1.5391,10.188,-1.1169
64.2,1.1441,8.2812,-0.61292
64.23,1.076,9.0439,-2.1384
64.261,0.61292,10.27,-2.9148
64.29,0.040861,10.529,-2.7922
64.331,-0.72188,9.6977,-2.1384
64.362,-0.23155,8.6898,-2.1793
64.4,0.040861,8.7715,-2.5334
64.451,-0.040861,9.1937,-1.9205
64.491,-0.61292,9.3844,-1.6889
64.53,-1.1169,9.3436,-1.8387
64.571,-1.3348,9.4661,-1.8796
64.621,-1.4574,9.5751,-2.0294
64.65,-1.8796,9.7249,-1.757
64.68,-1.757,9.6568,-1.6481
64.71,-1.2258,9.7249,-1.7298
64.74,-0.88532,9.8066,-1.4982
64.77,-0.84446,9.8884,-1.2667
64.801,-0.95342,10.079,-1.2258
64.83,-1.076,10.61,-1.3076
64.861,-1.3076,10.46,-1.1169
64.89,-0.38137,10.42,0.10896
64.921,0.14982,11.836,-0.69464
64.95,0.61292,12.027,-1.076
64.98,0.46309,10.147,-0.14982
65.01,2.1112,8.6217,-0.76274
65.041,3.3778,7.8862,-0.84446
65.07,3.1463,7.7772,-0.34051
65.101,2.6015,7.8589,-0.27241
65.13,2.4925,8.0496,-0.081722
65.16,2.6015,8.54,0.040861
65.19,2.9148,8.9213,0.27241
65.22,2.9148,8.8532,0.31327
65.25,2.8739,8.6898,0.42223
65.28,2.8739,8.7306,0.50395
65.31,2.6015,8.7306,0.69464
65.34,2.261,8.9213,0.69464
65.37,2.0294,9.0848,0.76274
65.4,1.8387,9.2755,0.95342
65.43,1.5391,9.2346,1.076
65.461,1.185,9.0439,1.0351
65.49,1.0351,9.003,1.076
65.521,0.99429,9.003,1.1441
65.55,0.95342,8.9213,1.185
65.58,0.99429,8.7715,1.1441
65.62,1.076,8.6898,1.2667
65.661,0.88532,9.0848,1.185
65.701,0.84446,9.1529,1.2667
65.74,0.53119,9.1937,1.3757
65.781,0.31327,9.6568,0.65378
65.831,1.5663,11.564,-0.72188
65.86,1.4165,13.062,-0.95342
65.9,-0.38137,12.217,-1.3348
65.942,0.14982,9.6568,-2.4925
65.98,0.84446,8.3493,-3.1054
66.021,1.4574,8.7715,-3.1463
66.061,1.185,9.2755,-1.9886
66.1,0.50395,8.2403,-1.3757
66.141,0.14982,7.927,-2.7513
66.191,-0.14982,8.8532,-2.7513
66.23,-0.19068,9.6568,-1.8387
66.27,0.040861,9.4661,-1.5663
66.301,-0,9.3027,-1.4982
66.34,-0,9.2755,-1.5663
66.37,0.10896,9.6568,-1.7979
66.4,0.040861,9.9156,-1.757
66.431,-0.040861,10.42,-1.757
66.46,-0,10.76,-1.5663
66.491,-0.081722,10.883,-1.2258
66.52,-0.42223,11.032,-0.95342
66.561,-0.8036,10.801,-0.61292
66.601,-1.9477,10.569,-1.7979
66.63,-0.040861,11.141,-2.9148
66.661,1.1169,10.27,-2.1793
66.69,1.7979,9.0439,-2.3018
66.731,2.9556,8.3493,-2.6423
66.76,3.3778,8.2403,-1.7979
66.801,2.4517,8.7306,-2.0703
66.841,1.3757,9.112,-2.2201
66.88,0.84446,9.0439,-1.4165
66.91,0.8036,8.6217,-1.076
66.95,0.72188,8.5808,-1.2667
66.98,0.72188,8.8124,-1.4982
67.01,1.1441,9.112,-1.2258
67.05,1.5391,9.0439,-0.8036
67.081,1.5391,8.7306,-0.91256
67.11,1.3348,8.8124,-1.1169
67.141,1.2667,9.1529,-1.2258
67.17,1.5391,9.8884,-1.4982
67.201,2.3427,10.311,-1.4574
67.23,2.833,10.188,-1.2258
67.271,2.6015,11.032,-2.1384
67.3,1.9477,11.686,-3.2144
67.331,1.076,10.651,-3.1463
67.36,1.185,9.5342,-3.1054
67.391,1.0351,8.1586,-3.3642
67.42,0.57205,7.5457,-3.8682
67.451,0.57205,7.7772,-3.9771
67.48,0.95342,8.3084,-3.6775
67.511,0.99429,8.6217,-3.2553
67.54,0.61292,8.7306,-2.9556
67.571,0.69464,8.8532,-3.1054
67.6,0.8036,9.003,-3.1054
67.631,0.76274,9.0848,-2.9556
67.66,0.76274,9.5342,-2.5334
67.691,0.72188,9.6568,-2.0294
67.72,0.61292,9.3844,-1.2667
67.751,0.57205,9.3844,-0.69464
67.78,1.5663,9.4253,-1.5255
67.811,2.261,9.5751,-1.076
67.84,1.3757,9.4253,-0.99429
67.871,0.31327,9.8884,-0.76274
67.9,0.50395,10.147,-0.88532
67.932,0.38137,10.079,-0.88532
67.97,0.27241,9.4661,-0.61292
68.01,0.14982,10.229,-0.19068
68.041,0.65378,10.379,-0.14982
68.07,1.3348,9.9973,-0.27241
68.101,1.6072,10.038,0.27241
68.13,2.261,10.76,0.76274
68.171,1.7298,10.801,1.1169
68.2,1.4982,10.229,-1.6072
68.231,1.2667,9.9973,-1.7979
68.26,1.1169,9.616,-1.1441
68.291,2.152,8.431,-1.9205
68.32,3.1463,8.2812,-0
68.351,3.5685,9.8066,1.1169
68.38,2.833,9.2346,2.2201
68.411,1.5391,8.6625,2.6832
68.44,1.8387,8.7306,1.5391
68.47,1.8796,8.3493,0.8036
68.5,1.5391,7.9679,-0.50395
68.54,1.4165,7.927,-1.6481
68.582,1.6481,8.54,-1.2258
68.624,1.2667,8.8124,-0.99429
68.67,0.42223,9.1529,1.185
68.711,1.185,9.5751,2.8739
68.74,1.0351,10.147,2.3427
68.771,-0.69464,11.073,-0.14982
68.8,-0.53119,11.564,-0.95342
68.849,0.84446,11.754,-0.88532
68.881,2.1793,12.068,-0.23155
68.91,0.69464,10.12,0.23155
68.941,-0.61292,10.501,-0.57205
68.97,-1.3348,9.8884,-0.27241
69.001,-0.8036,10.038,-1.8796
69.03,0.23155,8.8941,-3.2144
69.06,0.42223,9.112,-2.7241
69.09,-0.57205,8.2403,-1.4982
69.12,-1.4982,6.7829,-0.081722
69.15,-1.2258,6.9328,0.040861
69.18,-1.757,7.1234,-2.3427
69.21,-1.5255,8.2812,-3.0646
69.24,-0.46309,8.2403,-4.3721
69.27,0.10896,9.7658,-1.757
69.3,-0.23155,10.379,0.92618
69.33,-3.2553,11.727,3.1463
69.36,-6.2381,12.108,4.2087
69.39,-4.6309,11.918,2.4925
69.42,-2.5334,12.762,0.34051
69.45,-2.0703,13.797,-1.4574
69.48,-0.69464,13.634,-0.61292
69.51,0.23155,11.496,0.27241
69.54,0.84446,9.9565,0.50395
69.57,2.7241,9.0848,-0.14982
69.6,3.5958,8.0088,-0.91256
69.63,2.1793,6.5922,0.27241
69.66,0.95342,7.1643,1.1169
69.69,-0.99429,7.8862,1.3076
69.72,-2.1793,8.1177,0.99429
69.75,-3.4868,9.4661,1.757
69.78,-3.337,9.9973,1.5391
69.81,-1.185,8.6898,-0.27241
69.84,-0.88532,7.246,-0.29965
69.87,-1.757,6.3198,0.50395
69.9,-2.1112,6.4016,1.3348
69.93,-2.6832,9.6568,2.9148
69.96,-3.337,10.883,2.5334
69.99,-2.7513,9.9973,1.3348
70.02,-3.1735,10.147,1.6481
70.05,-3.9771,9.9565,1.6889
70.08,-3.9499,10.311,1.6481
70.11,-2.5606,11.414,1.3348
70.14,-0.50395,12.258,0.65378
70.17,-0.38137,10.76,-0.081722
70.2,-0.50395,9.0439,-1.076
70.23,-0.23155,9.9565,-0.95342
70.26,-0.95342,11.073,-0.46309
70.29,-1.7979,10.76,-0.27241
70.32,-1.9477,9.8884,0.081722
70.35,-1.0351,9.3844,-0.34051
70.38,-0.57205,9.0848,-0.27241
70.41,-1.1169,8.4719,0.76274
70.44,-1.757,7.2052,2.0703
70.47,-2.4517,7.3958,2.3018
70.5,-2.7513,7.5457,0.84446
70.53,-1.9886,7.6683,-1.185
70.56,-2.0294,9.2755,-1.757
70.59,-2.4108,10.569,-1.185
70.62,-2.5606,11.073,0.92618
70.65,-2.4925,11.114,2.3427
70.68,-2.6832,11.686,1.7298
70.71,-2.4108,13.021,0.34051
70.74,-0.53119,12.871,-0.19068
70.77,1.4574,10.883,0.14982
70.8,2.1793,9.0439,-0.081722
70.83,2.6423,8.6898,-0.38137
70.86,1.1169,8.8941,0.19068
70.89,-0,8.9213,0.19068
70.92,-0.081722,8.4991,-0.081722
70.95,-0.10896,8.2812,-0.23155
70.98,-0.84446,7.8862,-0.040861
71.01,-1.4574,7.8181,0.57205
71.04,-1.185,8.0496,1.2258
71.07,-0.84446,8.0496,2.152
71.1,-0.95342,8.3084,2.3427
71.13,-0.99429,8.8124,1.6889
71.16,-0.8036,9.507,0.88532
71.19,-0.91256,10.311,0.61292
71.221,-1.185,10.379,1.0351
71.25,-1.3757,9.8066,1.9205
71.28,-1.0351,9.3844,2.1793
71.31,-0.84446,10.338,1.076
71.34,-1.4982,12.177,-0.29965
71.37,-2.6015,10.883,-1.3076
71.4,-1.9886,9.3436,-2.1384
71.43,-0.91256,9.4661,-2.261
71.46,-0.95342,9.9156,-1.7979
71.49,-1.3757,9.9973,-1.185
71.52,-1.2667,9.1529,-0.23155
71.55,-1.3348,8.4991,0.10896
71.59,-1.3076,8.4719,-0.76274
71.631,-1.7979,8.7306,-1.1169
71.66,-2.0703,9.003,-0.8036
71.69,-1.7979,9.4253,-0.53119
71.72,-1.9886,9.6568,-0.27241
71.75,-1.9477,8.8941,-0.081722
71.78,-1.5255,8.0769,-0.040861
71.82,-1.1169,7.0145,0.040861
71.85,-0.99429,6.4016,0.46309
71.88,-1.3757,6.8919,0.76274
71.91,-1.7979,7.9679,0.88532
71.94,-2.5606,9.112,0.88532
71.97,-3.5958,9.8475,0.99429
72,-4.0589,10.733,1.2258
72.03,-3.5958,11.414,1.2667
72.06,-3.2144,11.959,0.95342
72.09,-2.2201,12.83,0.84446
72.12,-1.7298,12.64,0.8036
72.15,-1.9886,11.754,0.53119
72.18,-1.9886,11.305,0.69464
72.21,-1.5663,10.27,0.99429
72.24,-1.2258,8.9622,1.3757
72.27,-0.88532,7.6274,1.185
72.3,-0.65378,6.5514,0.69464
72.33,-0.42223,5.9385,0.69464
72.36,-0.29965,5.9793,0.69464
72.39,-0.53119,5.9793,0.50395
72.42,-0.61292,5.5571,-0.040861
72.45,-0.27241,5.8567,0.040861
72.48,-0.27241,6.279,0.57205
72.51,-0.57205,6.4424,1.1441
72.54,-0.61292,7.464,1.0351
72.57,-0.57205,10.801,-0
72.6,-1.2258,15.827,-1.185
72.63,-2.3427,18.428,-2.5606
72.671,-3.1735,18.96,-3.1054
72.7,-2.6832,15.936,-2.1793
72.741,-3.1054,12.572,0.14982
72.781,-2.0294,7.4367,0.65378
72.82,-1.5255,5.2847,-0.46309
72.851,-1.185,5.1757,-1.4165
72.88,-0.8036,5.2438,-1.5663
72.91,-0.88532,6.6331,-1.9205
72.94,-1.4574,8.3901,-2.3699
72.981,-1.7979,8.431,-1.2258
73.02,-1.7298,8.3084,0.65378
73.05,-2.3699,8.431,0.69464
73.08,-3.1463,8.6625,0.040861
73.11,-4.5901,9.5751,0.10896
73.14,-5.4345,10.079,0.61292
73.17,-4.3994,9.8884,1.1169
73.201,-3.8273,10.12,2.0703
73.23,-3.7592,11.182,1.3076
73.26,-2.4925,13.144,0.27241
73.29,-1.6889,14.478,0.88532
73.321,-1.6481,14.138,1.4574
73.351,-1.185,12.49,1.3757
73.381,-1.0351,10.651,0.65378
73.41,-0.57205,9.003,-0.27241
73.44,-0.23155,7.6955,-0.14982
73.47,-0.14982,6.4697,0.38137
73.5,0.19068,5.6661,0.88532
73.53,0.46309,5.8295,1.3076
73.57,0.61292,7.246,1.3757
73.6,0.27241,9.112,1.2667
73.64,-0.14982,9.1529,0.46309
73.671,-0.72188,8.8532,-0.42223
73.7,-1.0351,8.0088,-0
73.731,-0.95342,7.2733,0.69464
73.76,-0.84446,7.0826,1.5391
73.791,-0.76274,6.7829,1.9477
73.82,-1.0351,6.7012,1.9205
73.87,-0.88532,6.7421,1.185
73.9,-1.4165,12.177,-0.65378
73.93,-1.8796,17.734,-2.1793
73.96,-3.2553,19.041,-3.2553
74,-2.9556,16.862,-3.7592
74.031,-2.1112,14.138,-2.1384
74.07,-1.8387,10.651,-0.65378
74.1,-2.3018,7.0145,-0.081722
74.13,-1.3757,5.4345,-0.53119
74.161,-0.8036,4.6309,-1.3348
74.19,-0.65378,4.7944,-1.8387
74.231,-0.95342,5.0531,-1.9205
74.28,-2.1384,5.7069,-0.29965
74.31,-2.9829,7.1643,0.50395
74.351,-3.7184,8.8941,0.61292
74.392,-4.9442,11.455,1.2258
74.43,-4.9442,12.83,1.9886
74.468,-2.7922,11.305,2.3018
